id,gps_height,longitude,latitude,basin,region_code,lga,population,public_meeting,permit,extraction_type_class,management,payment,water_quality,quantity,source,source_class,waterpoint_type,year,month,selfbuilt,NaN Counts
3158,93.0,40.19263526,-10.27178216,7,8,78,200,False,False,5,4,4,4,1,3,0,1,2013,2,1,23
11946,1237.0,33.22088248,-2.60266447,4,18,54,0,True,True,3,7,6,5,1,3,0,6,2011,7,1,23
15293,1618.0,34.93119631,-8.68245594,6,10,79,0,True,True,0,7,2,5,1,8,0,1,2011,3,1,24
5044,1560.0,31.1284618,-7.40509847,2,14,92,1,True,False,1,7,2,6,1,3,0,4,2011,7,1,22
62119,2100.0,34.79741565,-9.46995627,6,10,91,35,True,False,5,7,3,5,1,8,0,1,2011,3,1,24
7323,1381.0,37.98462282,-4.25015343,5,2,101,400,True,True,1,7,0,5,1,7,0,4,2013,2,0,24
11400,613.0,35.40543372,-11.39366718,7,9,111,450,True,True,1,7,5,5,0,7,0,4,2013,7,1,24
66947,1373.0,34.80691137,-5.63468597,0,12,56,150,True,False,5,7,0,5,1,3,0,2,2013,1,1,24
29069,1458.0,35.28672144,-9.76423815,1,9,111,0,True,True,5,7,2,5,1,6,1,1,2013,2,0,24
58046,1302.0,33.74173518,-3.30274079,0,16,58,0,True,False,1,11,1,5,1,7,0,4,2013,3,0,23
11042,1321.0,30.59731848,-2.49544238,4,17,89,0,True,False,1,7,0,5,1,7,0,4,2011,7,0,23
6912,1039.0,33.86554483,-3.70650248,0,16,40,0,True,True,6,3,4,5,1,6,1,1,2012,10,0,23
67337,1388.0,30.07269757,-4.33330845,3,15,28,370,True,True,0,9,3,5,1,6,1,2,2013,2,0,24
73490,823.0,32.404309600000005,-8.41755234,2,11,62,0,False,False,1,7,3,4,2,3,0,4,2011,7,0,23
21699,77.0,39.99473709,-10.31945624,7,25,77,200,True,True,3,7,6,5,1,3,0,6,2013,2,0,23
27661,1183.0,36.9252053,-6.1039704000000015,8,4,36,50,True,True,0,7,4,5,1,8,0,1,2011,3,1,24
57655,720.0,37.00909569,-10.75616076,7,9,120,1,True,False,0,7,2,5,2,0,1,1,2013,2,0,24
34205,320.0,38.53692254,-4.97507779,5,3,44,150,True,False,0,7,0,5,2,6,1,1,2011,3,1,24
48625,959.0,36.84753751,-3.49107764,5,1,0,200,True,True,0,7,4,5,2,8,0,1,2013,3,1,24
16525,289.0,38.51978207,-5.60387729,5,3,18,5000,True,False,1,7,0,4,1,7,0,4,2011,3,1,24
67572,743.0,36.74097964,-7.33730988,6,4,36,150,True,True,0,7,0,5,1,6,1,1,2011,3,0,24
1612,329.0,36.40256414,-8.6856647,6,4,122,300,True,True,0,7,3,5,0,6,1,1,2011,3,1,24
59386,1070.0,36.80012805,-3.45306605,5,1,0,150,True,True,0,7,0,5,1,8,0,1,2013,3,1,24
38170,1325.0,33.42273996,-2.94687372,4,18,45,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
73589,1372.0,37.42658942,-3.31216805,5,2,73,70,True,True,0,7,6,5,1,8,0,1,2013,2,1,24
65056,1841.0,35.9333044,-8.26070421,6,10,34,50,True,True,0,7,2,5,1,8,0,1,2011,2,1,24
22240,849.0,34.979976,-5.8816269189145105,4,18,15,0,True,True,1,7,0,5,2,7,0,4,2011,8,1,21
42863,2576.0,33.65463808,-9.33193866,1,11,100,0,True,True,0,7,0,5,2,8,0,1,2011,7,1,20
58240,910.0,36.93177202,-3.55689489,5,1,65,390,True,False,0,10,6,5,2,5,1,1,2013,3,0,24
54751,1076.0,33.14466304,-3.8741225,0,16,104,0,True,True,3,7,0,5,2,0,1,2,2012,10,0,23
11556,1569.0,35.14713718,-9.25593708,6,10,91,130,True,True,0,10,3,5,0,6,1,1,2011,4,0,24
70450,1575.0,37.8929586,-4.1266576,5,2,101,120,True,True,0,7,2,5,1,6,1,1,2013,3,0,24
24362,1058.0,35.76683954,-10.50032141,1,9,86,250,True,False,1,11,5,5,2,7,0,4,2013,2,0,24
4750,1315.0,36.54575182,-6.25042415,8,0,43,0,True,False,0,7,0,5,1,8,0,1,2011,3,1,23
50387,1268.0,30.05003827,-4.69031344,3,15,28,754,True,True,0,9,3,5,1,6,1,1,2013,1,0,24
4601,852.0,35.72445459,-10.80956267,7,9,111,0,True,True,0,7,2,5,1,6,1,1,2013,2,1,24
71456,1237.0,33.00768032,-3.2093323516963093,4,18,54,0,True,True,3,7,0,5,2,7,0,6,2012,11,1,21
70273,541.0,36.68041888,-8.62823125,6,4,122,300,True,True,1,7,0,5,1,7,0,4,2011,3,1,24
69921,1577.0,29.81069308,-4.42211714,3,15,28,650,True,False,0,4,0,5,1,8,0,1,2013,2,0,24
57925,1630.0,34.74243319,-9.85846577,1,10,51,80,True,False,0,7,2,5,1,8,0,1,2011,3,0,24
23973,440.0,38.80325408,-4.8677673,5,3,68,60,True,True,0,4,3,5,2,8,0,1,2011,3,1,23
12497,363.0,38.11961856,-10.92595726,7,24,87,120,True,True,1,7,0,3,3,3,0,6,2013,2,0,24
55296,1405.0,36.83446767,-3.32786484,5,1,65,96,True,True,0,7,6,5,2,8,0,1,2013,3,1,24
21281,1670.0,36.71425017,-3.13152415,0,1,0,150,True,True,0,7,0,5,2,8,0,1,2013,3,1,24
16122,1344.0,31.59249547,-1.87610715,4,17,81,0,True,True,0,7,0,5,1,8,0,1,2011,7,0,23
26891,1004.0,35.51998953,-10.72282002,7,9,111,0,True,True,1,7,5,5,0,7,0,4,2013,2,1,24
63320,1435.0,37.29887542,-3.22648697,5,2,73,1,True,True,0,7,0,5,2,8,0,6,2013,3,1,24
29061,1069.0,34.01240697,-8.85779758,6,11,59,0,True,True,0,7,0,5,3,6,1,1,2011,4,1,21
28374,1769.0,35.6873718,-8.06875959,6,10,34,100,True,True,0,7,3,5,1,6,1,1,2011,2,1,24
37726,696.0,36.70649035,-6.64277032,8,4,36,650,True,True,1,7,3,4,3,7,0,4,2011,3,0,24
70190,1314.0,33.51756245,-3.24413097,4,16,58,0,True,False,3,11,0,6,1,3,0,6,2013,2,0,22
51894,1148.0,36.95363538,-2.77977943,0,1,50,200,True,True,0,11,5,5,2,3,0,1,2013,3,1,23
26969,88.0,39.08843697,-6.98602609,8,6,20,250,True,False,5,11,4,5,1,3,0,1,2013,3,0,23
45885,82.0,39.08145143,-7.00253465,8,6,20,90,True,False,5,4,4,5,1,1,0,1,2013,3,0,23
37745,1500.0,34.49252409,-4.36463025,0,12,23,235,True,True,1,7,5,5,1,3,0,4,2013,2,0,24
39389,2102.0,33.68532572,-9.49201243,1,11,46,0,True,True,0,7,3,5,1,8,0,1,2011,7,0,23
49704,1414.0,34.37674657,-3.16973073,0,16,64,0,True,True,0,3,0,5,3,5,1,1,2012,11,0,23
32173,770.0,30.5508154,-7.22624986,3,14,92,1,False,False,1,7,0,5,2,7,0,4,2011,8,1,24
35431,373.0,38.33601292,-5.51992038,5,3,18,700,True,True,5,7,4,5,1,6,1,1,2011,3,1,24
55961,1564.0,35.14122276,-9.254514599999998,6,10,91,45,True,True,0,10,3,5,0,6,1,1,2011,4,0,24
62230,1757.0,35.74545205,-8.04775387,6,10,34,200,True,True,0,7,0,5,1,6,1,1,2011,2,1,24
32594,1237.0,33.26157272,-2.52299171,4,18,54,0,True,True,0,7,0,5,2,5,1,6,2011,7,1,23
57561,357.0,37.6375944,-6.11487753,8,4,83,150,True,True,1,7,3,5,2,7,0,4,2011,3,1,24
39593,1344.0,30.67587223,-5.72397252,3,14,75,150,True,True,3,8,0,5,1,3,0,4,2013,1,0,24
62083,1321.0,30.73132287,-2.70276183,3,17,89,0,True,False,0,7,0,5,2,6,1,1,2011,7,1,23
6232,1507.0,34.72139899,-4.22716938,0,12,23,1025,True,True,2,3,4,5,1,3,0,2,2013,1,1,24
17677,1233.0,34.47049889,-8.5833046,6,11,59,0,True,False,0,7,0,5,2,6,1,1,2011,3,1,21
48999,1314.0,33.78229665,-3.10849001,4,16,58,0,True,False,0,4,3,5,1,0,1,1,2012,10,0,23
47507,24.0,39.12597207,-8.10445183,6,22,99,1,True,True,1,7,5,5,1,7,0,4,2011,3,1,24
42938,1159.0,36.97360163,-3.31618795,5,1,65,398,True,False,0,10,6,5,2,5,1,1,2013,3,0,24
1538,1302.0,33.85853214,-3.24927507,0,16,58,0,True,False,1,11,0,5,3,7,0,4,2012,10,1,23
55340,1780.0,35.67517299,-8.095751400000001,6,10,34,390,True,True,0,7,3,5,1,8,0,1,2011,2,1,24
34058,1420.0,37.61055693,-3.1372905,5,2,96,1,True,True,0,0,3,5,1,8,0,1,2013,2,1,24
8037,1648.0,34.552773200000004,-1.35631343,4,19,118,500,True,True,5,6,6,6,1,0,1,2,2012,10,1,20
44777,1374.0,34.20892759,-1.21716553,4,19,97,400,True,False,5,1,0,5,2,6,1,2,2012,10,1,24
17812,1369.0,36.11757272,-7.57068078,6,10,34,50,True,True,0,7,2,5,1,6,1,1,2011,3,1,24
60735,898.0,36.11203993,-6.86822977,6,0,76,0,True,True,5,7,0,5,1,3,0,2,2011,4,1,23
44860,280.0,36.11454534,-8.31782945,6,4,35,100,True,True,1,7,0,5,2,7,0,4,2011,3,1,24
23109,1161.0,33.57070647,-2.0556979288582244,4,18,15,0,True,True,5,7,6,6,0,2,1,2,2011,8,0,20
72528,432.0,37.11968356,-6.75937916,8,4,36,250,True,True,1,7,3,5,1,7,0,4,2011,2,0,24
66212,319.0,36.41306974,-8.66128946,6,4,122,200,True,True,0,11,3,5,1,6,1,1,2011,3,1,24
44337,302.0,39.08516141,-10.89298466,7,24,57,30,True,True,0,7,6,5,1,8,0,1,2013,2,0,24
14601,1763.0,35.37236056,-8.21269075,6,10,79,0,True,True,0,7,2,5,1,8,0,1,2011,2,1,24
46005,274.0,36.90001438,-7.84821446,6,4,35,350,True,True,0,7,3,5,3,6,1,1,2011,3,1,24
71705,1236.0,33.74132299,-1.5952584,4,19,82,320,True,True,3,7,6,5,1,3,0,4,2012,10,0,22
17013,593.0,36.92776857,-7.305217,6,4,36,150,True,True,1,7,0,5,1,7,0,4,2011,3,0,24
59368,1056.0,32.28541898,-5.25512275,3,13,123,0,True,True,1,7,2,5,1,7,0,4,2012,10,1,23
49364,1302.0,34.05077815,-3.15035952,0,16,58,0,True,False,1,11,1,5,1,7,0,4,2013,2,1,23
55804,1441.0,35.55585421,-7.74608754,6,10,24,331,True,True,0,7,3,5,1,8,0,1,2011,3,1,24
58096,867.0,36.72922956,-8.65912408,6,4,122,120,True,True,0,1,2,5,1,6,1,1,2011,3,1,24
24387,1574.0,37.23705082,-3.188874657355937,4,16,5,0,True,False,1,11,6,5,1,7,0,4,2012,10,1,20
3521,1321.0,31.15389503,-1.3759302,4,17,26,0,True,True,0,1,0,5,3,5,1,1,2011,7,1,23
9635,2173.0,33.27014784,-8.45033371,2,11,13,0,True,True,2,7,4,5,1,3,0,1,2011,4,0,23
67556,1666.0,32.49659743,-9.08488201,2,11,62,0,True,False,1,7,0,5,1,7,0,4,2011,7,0,23
45500,687.0,37.30103385,-3.57166662,5,20,108,200,True,True,0,7,3,5,1,8,0,1,2013,2,1,24
53462,2473.0,33.82618967,-9.300988900000002,1,11,100,0,True,True,0,7,6,5,1,8,0,1,2011,4,1,20
54243,2173.0,33.70869464,-8.92104831,6,11,60,0,False,False,0,11,5,5,1,6,1,1,2011,4,0,23
55739,55.0,39.33009376,-7.10957456,8,22,69,338,True,False,3,7,0,5,1,7,0,6,2011,2,0,23
21656,1530.0,34.79666599,-4.84630482,0,12,110,53,True,True,3,7,0,5,0,7,0,6,2013,1,0,24
65341,1172.0,35.84832693,-7.40990013,6,10,24,1,True,True,0,7,2,5,1,8,0,1,2011,3,1,24
70960,1666.0,32.88401395,-9.13345718,2,11,62,0,True,False,1,7,5,5,1,7,0,4,2011,3,0,23
13784,1612.0,34.80039844,-4.88544966,0,12,110,142,True,True,1,11,0,5,1,7,0,4,2013,1,1,24
63003,2576.0,33.65787618,-9.320378300000002,1,11,100,0,True,True,0,7,0,5,2,8,0,1,2011,7,1,20
46143,1393.0,37.18874204,-3.21542394,5,2,16,80,True,True,0,9,1,5,1,8,0,1,2013,2,1,24
36983,2576.0,33.65266578,-9.23944268,1,11,100,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,19
59325,1321.0,31.11300736,-1.73060534,4,17,26,0,True,True,0,7,2,5,1,8,0,1,2011,7,1,23
9214,355.0,38.92639577,-8.49800378,6,23,37,385,True,True,3,7,0,4,1,7,0,6,2013,2,1,24
36362,1468.0,35.77242441,-5.05388541,0,0,42,0,True,False,2,7,4,4,1,3,0,1,2011,3,1,23
22379,435.0,37.77115594,-7.23463911,8,4,71,100,True,True,0,7,5,5,1,6,1,1,2011,3,1,24
37079,1241.0,30.91824788,-3.33024065,3,15,30,350,True,False,0,7,6,5,2,8,0,1,2013,1,1,24
2779,141.0,38.83271447,-5.28410764,5,3,95,1,True,False,3,7,0,4,2,7,0,6,2011,3,1,24
28003,888.0,31.34411044,-7.13273368,2,14,75,300,False,True,3,8,0,5,2,1,0,6,2011,8,1,24
26492,43.0,38.67154523,-6.40585573,8,5,3,300,True,False,5,7,4,1,2,0,1,1,2011,2,1,24
24304,1541.0,37.91665704,-4.17798011,5,2,101,120,True,True,0,7,0,5,1,6,1,1,2013,3,0,24
41876,1237.0,33.09841938,-2.72001044,4,18,67,0,True,True,1,7,2,5,2,3,0,4,2011,7,0,23
56346,1080.0,38.36267354,-5.03341914,5,3,44,150,True,False,0,7,0,5,2,8,0,1,2011,3,1,24
65680,1428.0,36.045433,-5.92996374,8,0,14,0,True,False,2,7,0,5,0,3,0,1,2011,4,1,23
71025,1614.0,35.46372998,-4.25457533,0,20,2,185,True,True,0,9,0,5,1,8,0,2,2013,2,0,24
44631,113.0,38.31779404,-6.98701862,8,4,71,500,True,True,3,7,3,4,3,7,0,6,2011,4,1,24
9460,1422.0,34.06710325,-1.7906656000000003,4,19,82,300,True,True,1,7,6,5,1,7,0,4,2012,10,0,23
30563,1302.0,33.94271632,-3.44590294,0,16,58,0,True,False,1,11,1,5,0,7,0,4,2012,11,0,23
45631,4.0,39.21590985,-8.28553911,6,23,37,325,True,True,3,7,0,4,1,7,0,6,2013,2,1,23
19514,1253.0,33.85122561,-1.75661508,4,19,82,750,True,True,0,3,6,5,3,5,1,1,2012,10,0,23
52940,1321.0,30.68836417,-1.27251726,4,17,26,0,True,True,0,1,0,5,1,8,0,1,2011,8,1,23
59528,1172.0,35.67422038,-10.672602622574045,4,16,5,0,True,False,1,11,0,4,2,7,0,4,2013,1,1,21
52617,2018.0,33.95192866,-8.93374848,6,10,55,0,False,False,0,7,5,6,1,8,0,1,2011,3,1,22
4213,471.0,34.93177706,-11.428956800000002,1,9,61,60,True,True,0,7,0,5,0,8,0,1,2013,2,0,23
57592,667.0,37.66466449,-6.85985851,8,4,72,50,True,True,0,7,0,5,1,6,1,1,2011,8,0,24
44387,336.0,39.48537335,-10.81238196,7,8,116,1,True,True,5,7,0,5,3,3,0,2,2013,1,0,24
53505,1344.0,31.52656451,-1.62969671,4,17,7,0,True,True,0,7,0,5,2,5,1,1,2011,7,1,23
73637,1170.0,31.81550867,-1.21465909,4,17,7,0,True,True,0,7,0,5,1,8,0,5,2011,7,1,23
21804,1211.0,38.36723179,-4.8537565,5,3,52,1,True,True,0,7,3,5,1,8,0,1,2011,3,1,24
60569,512.0,36.98878896,-7.42571838,6,4,36,250,True,True,0,0,0,5,1,6,1,1,2011,3,1,24
18502,1255.0,33.8283891,-1.75991283,4,19,82,250,True,True,1,7,6,5,1,7,0,4,2012,10,0,23
9816,1027.0,37.67202434,-3.25472952,5,2,96,1,True,True,0,0,3,5,2,8,0,1,2013,3,0,24
73842,1576.0,34.89897235,-4.42881177,0,12,109,300,True,True,1,7,2,5,2,3,0,4,2013,2,1,21
33693,754.0,36.6535615,-6.71578755,8,4,36,865,True,True,1,7,3,3,2,7,0,4,2011,3,0,24
23400,469.0,34.78473012,-11.25027027,1,9,61,50,True,True,0,7,6,5,0,8,0,1,2013,2,0,23
2007,1314.0,33.35790221,-3.61363021,0,16,105,0,True,True,0,7,4,5,2,0,1,1,2012,10,1,23
60771,898.0,36.20268225,-6.92404428,6,0,76,0,True,True,0,7,0,5,2,8,0,2,2011,3,1,23
52860,1551.0,32.04276828,-8.57156759,2,14,113,400,True,True,0,7,0,5,1,6,1,1,2011,8,1,24
17417,897.0,37.94467652,-4.16685337,5,2,101,210,True,True,0,7,0,5,2,6,1,2,2013,12,0,24
70232,1075.0,31.06905209,-6.32717323,2,14,75,250,True,True,1,8,4,6,1,3,0,4,2013,2,1,23
70958,679.0,36.07990006,-6.7111397,6,0,76,0,True,True,0,7,0,5,2,8,0,0,2011,4,1,23
44071,78.0,39.22426031,-7.03744503,8,22,69,220,False,False,3,4,4,4,1,3,0,6,2011,2,0,24
57440,15.0,39.19776177,-6.89655765,8,6,20,120,True,False,5,4,4,5,1,3,0,1,2013,3,0,23
32222,1856.0,37.3762664,-2.881433460560757,4,16,5,0,True,False,1,11,1,5,2,7,0,4,2012,10,1,21
39686,908.0,35.70720505,-6.40853284,6,0,4,0,True,True,2,7,4,5,1,3,0,1,2011,3,1,23
40568,1712.0,37.58473793,-3.21488406,5,2,96,1,True,True,0,0,3,5,1,8,0,2,2013,2,1,24
23831,1468.0,35.70149522,-5.02269089,0,0,42,0,True,False,2,7,0,5,1,3,0,2,2011,3,1,23
50613,1303.0,30.93163563,-3.31515195,3,15,30,320,True,False,0,7,6,5,2,8,0,1,2013,1,1,24
53373,438.0,37.14493776,-6.78618876,8,4,36,80,True,True,5,11,4,5,1,3,0,1,2011,2,0,24
43537,1337.0,36.75473936,-2.59039996,0,1,50,800,True,True,0,7,5,5,2,6,1,0,2013,3,0,23
418,1137.0,31.14898176,-6.38209147,2,14,75,9000,True,True,3,7,2,5,1,3,0,6,2011,7,1,24
35425,280.0,36.91366695,-7.76615848,6,4,35,150,True,True,0,7,0,5,1,6,1,1,2011,3,1,24
18526,491.0,34.61793283,-11.03002718,1,9,61,96,True,True,0,7,6,5,0,8,0,1,2013,10,0,23
39663,1382.0,37.26490753,-3.21884748,5,2,73,51,False,True,0,9,4,5,1,6,1,1,2013,3,1,24
45992,683.0,35.63468119,-6.83991188,6,0,11,0,True,True,5,7,4,5,2,3,0,2,2011,3,0,23
68971,1054.0,34.34210797,-3.63530907,0,16,64,0,True,True,0,3,0,5,3,5,1,1,2012,10,1,23
68002,339.0,37.59889878,-6.14330374,8,4,83,40,True,True,5,7,0,5,1,3,0,1,2011,3,1,24
21061,1523.0,34.68495182,-8.98198182,6,10,91,45,True,True,0,10,3,5,1,6,1,1,2011,4,1,24
16410,2132.0,33.97649301,-9.48955723,1,11,46,0,True,True,0,7,3,5,1,8,0,1,2011,1,1,23
33371,284.0,38.41250868,-6.11307345,8,5,3,25,False,True,5,4,4,5,1,6,1,1,2011,3,1,24
68737,217.0,36.67638183,-8.14223896,6,4,35,500,True,True,1,7,3,5,1,7,0,4,2011,3,1,24
21543,2018.0,33.85261295,-8.82793668,6,11,59,0,True,True,0,10,3,5,2,6,1,1,2011,4,1,21
32357,2333.0,33.9128442,-9.29995068,1,11,100,0,True,True,0,3,6,5,1,8,0,1,2011,4,1,20
52886,1321.0,30.60549478,-2.59675787,4,17,89,0,True,False,4,7,0,5,0,3,0,1,2011,7,1,23
19264,1079.0,33.10521588,-3.92313369,0,16,104,0,True,True,3,7,0,5,1,7,0,4,2012,10,0,23
15406,1232.0,35.86391394,-4.32050504,0,20,2,750,True,True,1,7,3,5,2,7,0,4,2013,2,1,24
7237,1382.0,34.26273163,-3.02323161,4,16,64,0,True,True,1,11,0,5,1,7,0,4,2012,11,1,23
56690,1076.0,33.19360014,-3.87200829,0,16,104,0,True,True,1,11,0,5,2,7,0,4,2012,10,0,23
43235,331.0,38.17684977,-11.03122184,7,24,87,60,True,True,1,7,0,5,2,3,0,4,2013,2,0,24
40428,412.0,38.23583904,-4.82113185,5,3,44,20,True,False,0,7,0,5,1,6,1,1,2011,3,1,24
20882,1344.0,33.88314472,-1.97276793,4,19,10,180,True,False,3,11,6,4,2,7,0,6,2012,11,1,24
65930,2187.0,35.42768641,-4.13379675,0,20,2,235,True,True,0,10,0,5,1,8,0,1,2013,3,0,24
23023,54.0,39.10789343,-6.97391498,8,6,20,350,True,True,3,11,0,5,1,7,0,6,2013,3,1,20
11075,1779.0,38.19209816,-4.6442013,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,1,24
16120,2147.0,33.70790864,-9.57177645,1,11,21,0,True,True,0,8,3,5,1,8,0,1,2011,7,0,23
73332,1487.0,30.18508617,-4.39738729,3,15,28,450,True,True,0,7,5,5,1,8,0,2,2013,1,0,24
36855,515.0,37.03025954,-6.76183533,8,4,36,520,False,True,0,9,0,5,1,6,1,1,2011,2,0,24
32298,1296.0,34.96360869,-10.93687542,1,9,61,50,True,True,0,7,6,5,0,8,0,1,2013,2,0,23
39350,1420.0,35.84630015,-7.71763012,6,10,34,50,True,True,0,7,2,5,1,8,0,1,2011,2,1,24
65624,1799.0,34.76285905,-9.08450696,6,10,91,60,True,True,0,7,5,5,1,8,0,1,2011,6,1,24
24712,1213.0,31.92664068,-3.35558661,3,16,9,0,True,True,1,11,6,1,1,7,0,4,2012,10,1,23
18244,1258.0,37.41031589,-3.31079072,5,2,73,60,True,True,0,6,6,6,1,8,0,6,2013,2,1,20
36651,1414.0,34.63813018,-8.87144455,6,10,91,75,True,True,0,10,3,5,1,6,1,1,2011,3,1,24
61122,1187.0,32.57486237,-3.78106814,4,16,25,0,True,True,3,6,6,3,2,7,0,6,2013,2,1,22
68722,1398.0,33.94873532,-1.68159729,4,19,82,350,True,True,1,7,3,5,1,3,0,4,2012,10,0,24
15796,1128.0,37.41269095,-3.32270513,5,2,73,40,False,True,0,7,4,5,2,8,0,1,2013,2,1,24
38597,1063.0,32.98744648,-4.10022179,0,13,94,0,False,False,3,7,0,5,1,7,0,6,2012,10,1,23
34351,1370.0,34.84989603,-8.5656891,6,10,79,0,True,False,0,7,0,5,1,8,0,1,2011,3,1,24
12926,2142.0,34.44795299,-9.58898122,1,10,91,11,True,False,0,7,3,5,2,8,0,1,2011,2,0,24
1361,2000.0,34.54566746,-9.25486084,6,10,91,60,True,True,0,7,5,5,1,8,0,1,2011,3,0,24
29504,1382.0,34.25107745,-3.10681755,4,16,64,0,True,True,1,11,0,5,2,7,0,4,2012,10,1,23
6331,696.0,36.67293769,-6.41900899,8,0,76,0,True,True,3,7,0,5,1,7,0,6,2011,4,0,23
73064,1160.0,33.12626836,-2.1137958,4,18,121,500,True,True,3,7,0,5,2,7,0,6,2011,7,0,24
66291,1414.0,34.62605354,-5.16964482,0,12,109,1,True,True,3,7,6,6,0,7,0,6,2013,2,1,20
5937,4.0,39.72555569,-7.91953284,6,22,53,300,True,False,1,7,0,5,1,3,0,4,2011,2,1,21
44648,2576.0,33.57899481,-9.23650251,1,11,100,0,True,True,0,7,0,5,2,8,0,1,2011,8,1,20
30642,1619.0,34.54656205,-9.01339472,6,10,91,350,True,True,0,10,3,5,0,6,1,1,2011,1,1,24
18223,331.0,36.41064981,-8.67368659,6,4,122,166,True,True,0,7,3,5,1,6,1,1,2011,3,1,24
55354,908.0,35.65891488,-6.20349907,0,0,14,0,True,False,2,4,4,5,0,3,0,2,2011,4,1,23
1271,1457.0,36.09750111,-7.92866525,6,10,34,180,True,True,0,7,0,5,1,6,1,1,2011,2,0,24
47798,67.0,39.0976144,-6.96093814,8,6,20,250,True,False,5,4,4,5,1,3,0,1,2013,3,0,23
14435,1271.0,34.29963537,-1.90190248,4,19,103,320,True,True,1,7,3,5,2,7,0,4,2013,1,0,23
19355,1321.0,30.94482316,-1.23799768,4,17,26,0,True,True,0,7,0,5,0,8,0,1,2011,7,1,23
14820,837.0,35.52983267,-5.95860429,0,0,4,0,True,True,1,7,0,5,1,7,0,4,2011,3,1,23
4391,908.0,35.75461632,-6.3224403,6,0,14,0,True,False,2,7,4,5,1,3,0,2,2011,4,1,23
41984,1076.0,33.49267331,-3.74047338,0,16,40,0,False,False,0,3,6,5,3,5,1,6,2012,10,0,23
17455,1321.0,30.93731823,-1.76841185,4,17,26,0,True,True,3,7,0,5,1,7,0,6,2011,7,1,23
14667,1384.0,30.53569965,-2.83899629,4,17,89,0,True,False,1,7,0,5,1,7,0,4,2011,7,0,23
67276,1076.0,33.03262959,-3.89373077,0,16,104,0,True,False,3,11,0,5,2,7,0,6,2012,10,0,23
70116,1720.0,35.54053071,-3.79787921,0,20,63,560,True,True,1,3,0,5,1,7,0,4,2013,1,0,23
38843,2576.0,33.16375022,-9.25265125,1,11,60,0,False,False,1,11,0,5,1,7,0,4,2011,4,0,23
62833,1659.0,34.92064279,-4.20647703,0,12,23,265,True,True,3,7,0,5,0,3,0,6,2013,1,1,24
21786,1612.0,35.72778472,-7.86504145,6,10,24,1,True,True,0,7,0,5,1,8,0,1,2011,2,1,24
5137,1328.0,34.38782251,-8.69857774,6,11,59,0,False,True,0,9,0,1,3,6,1,1,2011,4,1,21
5686,438.0,37.13807637,-6.78792179,8,4,36,80,True,True,5,11,4,5,2,3,0,1,2011,2,0,24
65577,1729.0,34.93126908,-9.15399455,6,10,91,50,True,False,0,7,3,5,1,8,0,1,2011,2,1,24
9557,1063.0,32.97315441,-4.33647752,3,13,94,0,False,False,1,7,0,5,1,7,0,4,2013,1,1,23
8235,1721.0,31.26529511,-7.59860581,2,14,92,1,True,False,0,7,0,6,1,6,1,1,2011,7,1,21
70184,2173.0,33.10428134,-9.04898555,2,11,62,0,True,False,1,7,5,5,2,7,0,4,2011,4,0,23
65334,952.0,35.87207372,-10.54610412,6,9,86,220,True,True,0,7,0,5,3,6,1,6,2013,2,1,24
26422,438.0,38.77320213,-4.75944773,5,3,68,50,True,True,0,4,0,4,1,4,0,1,2011,3,1,22
5221,1289.0,30.06307526,-4.66356136,3,15,28,850,True,True,0,9,3,5,1,6,1,1,2013,1,1,24
60250,1428.0,36.36767685,-5.71086799,8,0,43,0,True,False,5,7,4,4,1,3,0,2,2011,3,1,23
33742,1408.0,34.36940723,-1.80774861,4,19,103,15,False,True,0,1,0,5,3,9,0,1,2013,1,1,22
33754,1302.0,33.78661187,-3.516687,0,16,58,0,True,False,1,11,1,4,1,7,0,4,2012,10,0,23
15113,12.0,39.05777039,-5.28914501,5,3,80,90,True,False,0,7,0,5,1,3,0,2,2011,3,1,23
20021,1006.0,29.72532923,-4.75525475,3,15,31,211,True,True,0,11,3,5,1,6,1,2,2013,1,1,24
10968,1051.0,35.63346064,-10.69033785,7,9,112,0,False,True,0,1,3,5,0,6,1,1,2013,3,0,24
37645,1136.0,37.11783975,-3.2380725,5,2,16,25,True,True,0,9,4,5,1,8,0,1,2013,7,1,24
65442,1056.0,32.26516308,-3.9889442,3,16,25,0,True,True,3,11,6,3,2,7,0,6,2012,10,1,23
46801,583.0,37.16250886,-6.24316785,8,4,36,80,True,True,5,7,0,5,1,3,0,1,2011,4,0,23
42681,1333.0,37.08976427,-3.17358964,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
9218,1314.0,33.52076059,-3.13135983,4,16,58,0,True,False,3,7,1,5,1,7,0,4,2013,2,0,23
10618,1395.0,36.86516151,-3.13120099,0,1,65,240,True,True,0,11,6,2,2,8,0,2,2013,11,1,24
18376,2576.0,33.08928965,-9.09572404,2,11,62,0,True,False,1,7,5,5,2,7,0,4,2011,4,0,23
7081,1069.0,34.28809263,-8.70137049,6,11,59,0,True,True,0,7,0,5,3,6,1,1,2011,4,1,21
21325,1039.0,34.12468565,-3.86912828,0,16,40,0,True,False,0,11,6,5,3,8,0,1,2012,10,1,23
